model,star_accuracy,generalized_accuracy,tpr,fpr
dt_147_Gi_MD15_MSS10_MSL1_MIG0_MFNone_42.json,0.5117647058823529,0.6360294117647058,0.7545811518324608,0.5159395973154363
dt_182_En_MD5_MSS5_MSL1_MIG0_MF500_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_163_En_MD5_MSS2_MSL1_MIG0_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_213_En_MD5_MSS10_MSL5_MIG0_MFNone_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_37_Gi_MD5_MSS10_MSL1_MIG0_MF200_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_296_En_MD15_MSS5_MSL2_MIG0_MF500_42.json,0.5150735294117647,0.6363970588235294,0.7696335078534031,0.5343959731543624
dt_35_Gi_MD5_MSS5_MSL5_MIG0.0001_MF500_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_270_En_MD10_MSS10_MSL5_MIG0.0001_MFNone_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_125_Gi_MD15_MSS2_MSL5_MIG0.0001_MF500_42.json,0.51875,0.6327205882352941,0.7814136125654451,0.5578859060402684
dt_215_En_MD5_MSS10_MSL5_MIG0.0001_MF500_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_49_Gi_MD5_MSS10_MSL5_MIG0_MF200_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_107_Gi_MD10_MSS10_MSL5_MIG0.0001_MF500_42.json,0.5183823529411765,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_309_En_MD15_MSS10_MSL1_MIG0_MFNone_42.json,0.5110294117647058,0.6375,0.762434554973822,0.5226510067114094
dt_128_Gi_MD15_MSS5_MSL1_MIG0_MF500_42.json,0.5117647058823529,0.6378676470588235,0.7637434554973822,0.5234899328859061
dt_3_Gi_MD5_MSS2_MSL1_MIG0_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_108_Gi_MD10_MSS10_MSL5_MIG0.0001_MFNone_42.json,0.5176470588235295,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_280_En_MD15_MSS2_MSL2_MIG0.0001_MF200_42.json,0.5191176470588236,0.6378676470588235,0.7702879581151832,0.5318791946308725
dt_302_En_MD15_MSS5_MSL5_MIG0_MF500_42.json,0.5224264705882353,0.64375,0.7879581151832461,0.5411073825503355
dt_192_En_MD5_MSS5_MSL2_MIG0.0001_MFNone_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_86_Gi_MD10_MSS5_MSL5_MIG0_MF500_42.json,0.5183823529411765,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_257_En_MD10_MSS10_MSL1_MIG0.0001_MF500_42.json,0.5419117647058823,0.6327205882352941,0.8344240837696335,0.6258389261744967
dt_187_En_MD5_MSS5_MSL2_MIG0_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_322_En_MD15_MSS10_MSL5_MIG0.0001_MF200_42.json,0.5224264705882353,0.64375,0.7879581151832461,0.5411073825503355
dt_133_Gi_MD15_MSS5_MSL2_MIG0_MF200_42.json,0.5102941176470588,0.6349264705882353,0.7591623036649214,0.5243288590604027
dt_312_En_MD15_MSS10_MSL1_MIG0.0001_MFNone_42.json,0.5110294117647058,0.6375,0.762434554973822,0.5226510067114094
dt_157_Gi_MD15_MSS10_MSL5_MIG0_MF200_42.json,0.5183823529411765,0.6323529411764706,0.7807591623036649,0.5578859060402684
dt_6_Gi_MD5_MSS2_MSL1_MIG0.0001_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_99_Gi_MD10_MSS10_MSL2_MIG0_MFNone_42.json,0.5161764705882353,0.6279411764705882,0.7571989528795812,0.537751677852349
dt_142_Gi_MD15_MSS5_MSL5_MIG0.0001_MF200_42.json,0.51875,0.6327205882352941,0.7814136125654451,0.5578859060402684
dt_228_En_MD10_MSS2_MSL2_MIG0.0001_MFNone_42.json,0.5430147058823529,0.6297794117647059,0.8344240837696335,0.6325503355704698
dt_275_En_MD15_MSS2_MSL1_MIG0.0001_MF500_42.json,0.5121323529411764,0.6275735294117647,0.7735602094240838,0.5595637583892618
dt_273_En_MD15_MSS2_MSL1_MIG0_MFNone_42.json,0.5136029411764705,0.6283088235294118,0.7722513089005235,0.5562080536912751
dt_130_Gi_MD15_MSS5_MSL1_MIG0.0001_MF200_42.json,0.5077205882352941,0.6338235294117647,0.7552356020942408,0.5218120805369127
dt_106_Gi_MD10_MSS10_MSL5_MIG0.0001_MF200_42.json,0.5183823529411765,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_202_En_MD5_MSS10_MSL1_MIG0.0001_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_266_En_MD10_MSS10_MSL5_MIG0_MF500_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_272_En_MD15_MSS2_MSL1_MIG0_MF500_42.json,0.5161764705882353,0.6290441176470588,0.7722513089005235,0.5545302013422819
dt_239_En_MD10_MSS5_MSL1_MIG0.0001_MF500_42.json,0.5448529411764705,0.6323529411764706,0.8363874345549738,0.6291946308724832
dt_173_En_MD5_MSS2_MSL2_MIG0.0001_MF500_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_88_Gi_MD10_MSS5_MSL5_MIG0.0001_MF200_42.json,0.5176470588235295,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_19_Gi_MD5_MSS5_MSL1_MIG0_MF200_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_109_Gi_MD15_MSS2_MSL1_MIG0_MF200_42.json,0.5080882352941176,0.6257352941176471,0.7571989528795812,0.5427852348993288
dt_191_En_MD5_MSS5_MSL2_MIG0.0001_MF500_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_22_Gi_MD5_MSS5_MSL1_MIG0.0001_MF200_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_284_En_MD15_MSS2_MSL5_MIG0_MF500_42.json,0.5224264705882353,0.64375,0.7879581151832461,0.5411073825503355
dt_21_Gi_MD5_MSS5_MSL1_MIG0_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_287_En_MD15_MSS2_MSL5_MIG0.0001_MF500_42.json,0.5227941176470589,0.64375,0.7879581151832461,0.5411073825503355
dt_245_En_MD10_MSS5_MSL2_MIG0.0001_MF500_42.json,0.5430147058823529,0.6301470588235294,0.8350785340314136,0.6325503355704698
dt_230_En_MD10_MSS2_MSL5_MIG0_MF500_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_41_Gi_MD5_MSS10_MSL1_MIG0.0001_MF500_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_205_En_MD5_MSS10_MSL2_MIG0_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_72_Gi_MD10_MSS2_MSL5_MIG0.0001_MFNone_42.json,0.5176470588235295,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_167_En_MD5_MSS2_MSL1_MIG0.0001_MF500_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_238_En_MD10_MSS5_MSL1_MIG0.0001_MF200_42.json,0.5441176470588235,0.631985294117647,0.8363874345549738,0.6300335570469798
dt_134_Gi_MD15_MSS5_MSL2_MIG0_MF500_42.json,0.5125,0.6349264705882353,0.7611256544502618,0.5268456375838926
dt_185_En_MD5_MSS5_MSL1_MIG0.0001_MF500_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_89_Gi_MD10_MSS5_MSL5_MIG0.0001_MF500_42.json,0.5183823529411765,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_98_Gi_MD10_MSS10_MSL2_MIG0_MF500_42.json,0.5165441176470589,0.6275735294117647,0.756544502617801,0.537751677852349
dt_87_Gi_MD10_MSS5_MSL5_MIG0_MFNone_42.json,0.5176470588235295,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_48_Gi_MD5_MSS10_MSL2_MIG0.0001_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_131_Gi_MD15_MSS5_MSL1_MIG0.0001_MF500_42.json,0.5102941176470588,0.6352941176470588,0.7630890052356021,0.5285234899328859
dt_203_En_MD5_MSS10_MSL1_MIG0.0001_MF500_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_170_En_MD5_MSS2_MSL2_MIG0_MF500_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_143_Gi_MD15_MSS5_MSL5_MIG0.0001_MF500_42.json,0.5183823529411765,0.6323529411764706,0.7807591623036649,0.5578859060402684
dt_141_Gi_MD15_MSS5_MSL5_MIG0_MFNone_42.json,0.51875,0.6327205882352941,0.7814136125654451,0.5578859060402684
dt_274_En_MD15_MSS2_MSL1_MIG0.0001_MF200_42.json,0.513235294117647,0.6323529411764706,0.7722513089005235,0.5469798657718121
dt_307_En_MD15_MSS10_MSL1_MIG0_MF200_42.json,0.5106617647058823,0.6371323529411764,0.7630890052356021,0.5243288590604027
dt_57_Gi_MD10_MSS2_MSL1_MIG0_MFNone_42.json,0.5172794117647059,0.6253676470588235,0.7657068062827225,0.5545302013422819
dt_68_Gi_MD10_MSS2_MSL5_MIG0_MF500_42.json,0.5183823529411765,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_235_En_MD10_MSS5_MSL1_MIG0_MF200_42.json,0.54375,0.631985294117647,0.8357329842931938,0.6291946308724832
dt_156_Gi_MD15_MSS10_MSL2_MIG0.0001_MFNone_42.json,0.5121323529411764,0.6352941176470588,0.7604712041884817,0.5251677852348994
dt_244_En_MD10_MSS5_MSL2_MIG0.0001_MF200_42.json,0.5426470588235294,0.6301470588235294,0.8350785340314136,0.6325503355704698
dt_9_Gi_MD5_MSS2_MSL2_MIG0_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_40_Gi_MD5_MSS10_MSL1_MIG0.0001_MF200_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_288_En_MD15_MSS2_MSL5_MIG0.0001_MFNone_42.json,0.5224264705882353,0.64375,0.7879581151832461,0.5411073825503355
dt_286_En_MD15_MSS2_MSL5_MIG0.0001_MF200_42.json,0.5227941176470589,0.64375,0.7879581151832461,0.5411073825503355
dt_12_Gi_MD5_MSS2_MSL2_MIG0.0001_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_78_Gi_MD10_MSS5_MSL1_MIG0.0001_MFNone_42.json,0.5161764705882353,0.6257352941176471,0.762434554973822,0.549496644295302
dt_39_Gi_MD5_MSS10_MSL1_MIG0_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_310_En_MD15_MSS10_MSL1_MIG0.0001_MF200_42.json,0.5125,0.638235294117647,0.7650523560209425,0.5243288590604027
dt_281_En_MD15_MSS2_MSL2_MIG0.0001_MF500_42.json,0.518014705882353,0.6371323529411764,0.7696335078534031,0.5327181208053692
dt_265_En_MD10_MSS10_MSL5_MIG0_MF200_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_231_En_MD10_MSS2_MSL5_MIG0_MFNone_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_283_En_MD15_MSS2_MSL5_MIG0_MF200_42.json,0.5227941176470589,0.64375,0.7879581151832461,0.5411073825503355
dt_36_Gi_MD5_MSS5_MSL5_MIG0.0001_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_181_En_MD5_MSS5_MSL1_MIG0_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_115_Gi_MD15_MSS2_MSL2_MIG0_MF200_42.json,0.5121323529411764,0.6375,0.7637434554973822,0.5243288590604027
dt_96_Gi_MD10_MSS10_MSL1_MIG0.0001_MFNone_42.json,0.5161764705882353,0.6283088235294118,0.7578534031413613,0.537751677852349
dt_160_Gi_MD15_MSS10_MSL5_MIG0.0001_MF200_42.json,0.5183823529411765,0.6323529411764706,0.7807591623036649,0.5578859060402684
dt_11_Gi_MD5_MSS2_MSL2_MIG0.0001_MF500_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_56_Gi_MD10_MSS2_MSL1_MIG0_MF500_42.json,0.5172794117647059,0.625,0.7643979057591623,0.5536912751677853
dt_63_Gi_MD10_MSS2_MSL2_MIG0_MFNone_42.json,0.5161764705882353,0.6261029411764706,0.7611256544502618,0.5469798657718121
dt_252_En_MD10_MSS5_MSL5_MIG0.0001_MFNone_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_178_En_MD5_MSS2_MSL5_MIG0.0001_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_169_En_MD5_MSS2_MSL2_MIG0_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_138_Gi_MD15_MSS5_MSL2_MIG0.0001_MFNone_42.json,0.5121323529411764,0.6367647058823529,0.7650523560209425,0.5276845637583892
dt_188_En_MD5_MSS5_MSL2_MIG0_MF500_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_259_En_MD10_MSS10_MSL2_MIG0_MF200_42.json,0.5411764705882353,0.6316176470588235,0.8344240837696335,0.6283557046979866
dt_171_En_MD5_MSS2_MSL2_MIG0_MFNone_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_293_En_MD15_MSS5_MSL1_MIG0.0001_MF500_42.json,0.5136029411764705,0.6349264705882353,0.7663612565445026,0.5335570469798657
dt_204_En_MD5_MSS10_MSL1_MIG0.0001_MFNone_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_186_En_MD5_MSS5_MSL1_MIG0.0001_MFNone_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_224_En_MD10_MSS2_MSL2_MIG0_MF500_42.json,0.5433823529411764,0.6301470588235294,0.8350785340314136,0.6325503355704698
dt_124_Gi_MD15_MSS2_MSL5_MIG0.0001_MF200_42.json,0.51875,0.6327205882352941,0.7814136125654451,0.5578859060402684
dt_214_En_MD5_MSS10_MSL5_MIG0.0001_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_15_Gi_MD5_MSS2_MSL5_MIG0_MFNone_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_211_En_MD5_MSS10_MSL5_MIG0_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_81_Gi_MD10_MSS5_MSL2_MIG0_MFNone_42.json,0.5165441176470589,0.6261029411764706,0.7611256544502618,0.5469798657718121
dt_93_Gi_MD10_MSS10_MSL1_MIG0_MFNone_42.json,0.5161764705882353,0.6283088235294118,0.7578534031413613,0.537751677852349
dt_70_Gi_MD10_MSS2_MSL5_MIG0.0001_MF200_42.json,0.5176470588235295,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_5_Gi_MD5_MSS2_MSL1_MIG0.0001_MF500_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_136_Gi_MD15_MSS5_MSL2_MIG0.0001_MF200_42.json,0.5136029411764705,0.6375,0.7670157068062827,0.5285234899328859
dt_285_En_MD15_MSS2_MSL5_MIG0_MFNone_42.json,0.5224264705882353,0.64375,0.7879581151832461,0.5411073825503355
dt_113_Gi_MD15_MSS2_MSL1_MIG0.0001_MF500_42.json,0.5095588235294117,0.6283088235294118,0.762434554973822,0.5436241610738255
dt_105_Gi_MD10_MSS10_MSL5_MIG0_MFNone_42.json,0.5176470588235295,0.6246323529411765,0.7742146596858639,0.5671140939597316
dt_193_En_MD5_MSS5_MSL5_MIG0_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_320_En_MD15_MSS10_MSL5_MIG0_MF500_42.json,0.5227941176470589,0.64375,0.7879581151832461,0.5411073825503355
dt_145_Gi_MD15_MSS10_MSL1_MIG0_MF200_42.json,0.5084558823529411,0.6341911764705882,0.7447643979057592,0.5075503355704698
dt_315_En_MD15_MSS10_MSL2_MIG0_MFNone_42.json,0.5128676470588235,0.6397058823529411,0.7696335078534031,0.5268456375838926
dt_161_Gi_MD15_MSS10_MSL5_MIG0.0001_MF500_42.json,0.51875,0.6327205882352941,0.7814136125654451,0.5578859060402684
dt_255_En_MD10_MSS10_MSL1_MIG0_MFNone_42.json,0.5419117647058823,0.6327205882352941,0.8344240837696335,0.6258389261744967
dt_29_Gi_MD5_MSS5_MSL2_MIG0.0001_MF500_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_196_En_MD5_MSS5_MSL5_MIG0.0001_MF200_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_198_En_MD5_MSS5_MSL5_MIG0.0001_MFNone_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_233_En_MD10_MSS2_MSL5_MIG0.0001_MF500_42.json,0.5441176470588235,0.6345588235294117,0.8409685863874345,0.6300335570469798
dt_180_En_MD5_MSS2_MSL5_MIG0.0001_MFNone_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_303_En_MD15_MSS5_MSL5_MIG0_MFNone_42.json,0.5224264705882353,0.64375,0.7879581151832461,0.5411073825503355
dt_47_Gi_MD5_MSS10_MSL2_MIG0.0001_MF500_42.json,0.5360294117647059,0.6235294117647059,0.8481675392670157,0.6644295302013423
dt_177_En_MD5_MSS2_MSL5_MIG0_MFNone_42.json,0.5617647058823529,0.6172794117647059,0.9096858638743456,0.7575503355704698
dt_311_En_MD15_MSS10_MSL1_MIG0.0001_MF500_42.json,0.5095588235294117,0.6363970588235294,0.7637434554973822,0.5268456375838926
dt_59_Gi_MD10_MSS2_MSL1_MIG0.0001_MF500_42.json,0.518014705882353,0.6253676470588235,0.7643979057591623,0.5528523489932886
dt_278_En_MD15_MSS2_MSL2_MIG0_MF500_42.json,0.518014705882353,0.6367647058823529,0.768979057591623,0.5327181208053692
